"","STATEFP","COUNTYFP","TRACTCE","PUMA20","geoid","PUMA5CE","income_cat","hh_size","income_hh","num","var.w","sd","food_costs","housing_cost","trans_cost","cc_cost","healthcare_cost","net_taxes","internet_cost","other_cost","other_cost_20","non_food_exp","nonfood_cost_year","food_cost_year","upper_income","lower_income","food_budget_max","food_budget_min","net_result_max","net_result_min","food_insecure_status","num_hh","moe"
"966","24","017","850906","01700","24017850906","01600","$75,000 to $99,999","1",86712.1648574909,76,48656574.7258869,6975.4264906088,332.217382859579,1500,466.2,0,621.966644742368,1813.43363450113,29.99,295.037402760195,366.443476571916,4726.62768200369,56719.5321840443,3986.60859431495,99999,75000,43279.4678159557,18280.4678159557,39292.8592216408,14293.8592216408,"Food Secure",118.625,2
"967","24","017","850906","01700","24017850906","01600","$75,000 to $99,999","2",88127.3542897474,128,56723112.0864789,7531.47476172355,602.588479904399,1530,878.194725111441,74.741411589896,615.984602997528,1519.56891635764,29.99,373.149921960326,426.51769598088,5021.62957801683,60259.554936202,7231.06175885278,99999,75000,39739.445063798,14740.445063798,32508.3833049452,7509.3833049452,"Food Secure",102.767,2
"968","24","017","850906","01700","24017850906","01600","$75,000 to $99,999","3",89051.1997970149,63,44245408.3571813,6651.72220986274,845.790781283276,1740,1023.41337313433,305.650364179104,578.587960307998,1403.78034339295,29.99,452.343247890471,517.158156256655,5533.76528890485,66405.1834668582,10149.4893753993,99999,75000,33593.8165331418,8594.81653314184,23444.3271577425,-1554.67284225747,"At-Risk",82.161,3
"969","24","017","850906","01700","24017850906","01600","$75,000 to $99,999","4",86738.1242178218,32,54392782.3840557,7375.14626187547,1027.37282096253,2180,1116.45668316832,761.299356435644,439.710453507653,1082.76931228742,29.99,555.482931407415,641.474564192507,6165.70873680644,73988.5048416773,12328.4738515504,99999,75000,26010.4951583227,1011.49515832268,13682.0213067723,-11316.9786932277,"At-Risk",29.266,2
"970","24","017","850906","01700","24017850906","01600","$75,000 to $99,999","5",88772.9251491713,25,41630103.5353022,6452.1394541115,1394.77415586357,2600,1496.47624309392,893.941988950276,380.51094699486,880.485467576117,29.99,679.569333490263,798.954831172714,6960.97398010544,83531.6877612652,16737.2898703628,99999,75000,16467.3122387348,-8531.68776126525,-269.977631628084,-25268.9776316281,"Food Insecure",29.181,1
"971","24","017","850906","01700","24017850906","01600","$100,000 to $124,999","1",111635.310285714,54,43475939.3239583,6593.62869169612,332.217382859579,1500,466.2,0,805.760777108434,2625.3870151193,29.99,313.416815996801,366.443476571916,5740.75460822454,68889.0552986944,3986.60859431495,124999,1e+05,56109.9447013056,31110.9447013056,52123.3361069906,27124.3361069906,"Food Secure",55.249,3
"972","24","017","850906","01700","24017850906","01600","$100,000 to $124,999","2",112235.836021062,111,49763443.5623916,7054.32091433269,608.765765078447,1530,909.488898639754,4.10085125054849,790.207022238956,2228.566562249,29.99,387.255253720771,427.75315301569,5879.60858809902,70555.3030571883,7305.18918094137,124999,1e+05,54443.6969428117,29444.6969428117,47138.5077618703,22139.5077618703,"Food Secure",52.123,1
"973","24","017","850906","01700","24017850906","01600","$100,000 to $124,999","3",112753.894512397,57,47725921.3930064,6908.39499399147,840.508078958101,1740,1118.73989481593,234.061367392938,786.190775579389,1999.24475530079,29.99,474.949011674635,516.10161579162,6383.17580476368,76598.1096571641,10086.0969474972,124999,1e+05,48400.8903428359,23401.8903428359,38314.7933953387,13315.7933953387,"Food Secure",38.335,2
"974","24","017","850906","01700","24017850906","01600","$100,000 to $124,999","4",110409.427358108,39,40005266.1948634,6324.97163589398,1002.90972291747,2180,1092.65625,973.855641891892,782.689988927739,1717.13548732517,29.99,606.21016037371,636.581944583493,7382.53752851852,88590.4503422222,12034.9166750096,124999,1e+05,36408.5496577778,11409.5496577778,24373.6329827682,-625.367017231798,"At-Risk",27.61,2
"975","24","017","850906","01700","24017850906","01600","$100,000 to $124,999","5",111286.21208,43,58955977.3209105,7678.27958079872,1440.41098289661,2600,1610.50909090909,1214.81570909091,575.701193212366,1457.0812155578,29.99,747.142697610898,808.082196579323,8235.23990638106,98822.8788765727,17284.9317947594,124999,1e+05,26176.1211234273,1177.12112342732,8891.18932866795,-16107.810671332,"At-Risk",26.683,1
"976","24","017","850906","01700","24017850906","01600","$125,000 to $149,999","1",135673.278985222,33,38449214.2378226,6200.7430391706,332.217382859579,1500,466.2,0,980.084437124625,3360.3830518018,29.99,330.84918199842,366.443476571916,6667.50667092485,80010.0800510982,3986.60859431495,149999,125000,69988.9199489018,44989.9199489018,66002.3113545869,41003.3113545869,"Food Secure",25.91,2
"977","24","017","850906","01700","24017850906","01600","$125,000 to $149,999","2",136876.436870934,103,67167416.1163704,8195.5729583947,608.336800449737,1530,908.918782791186,12.9589296956978,961.440572466897,2820.04965889465,29.99,405.164508540352,427.667360089947,6668.52245238878,80022.2694286653,7300.04160539684,149999,125000,69976.7305713347,44977.7305713347,62676.6889659378,37677.6889659378,"Food Secure",36.003,2
"978","24","017","850906","01700","24017850906","01600","$125,000 to $149,999","3",137792.94142692,57,49941741.1666193,7066.9470895585,839.602044169654,1740,1108.33179190751,262.619322873658,967.026768821604,2715.0694905892,29.99,494.756992777243,515.920408833931,7317.79436696922,87813.5324036306,10075.2245300358,149999,125000,62185.4675963694,37186.4675963694,52110.2430663336,27111.2430663336,"Food Secure",29.022,2
"979","24","017","850906","01700","24017850906","01600","$125,000 to $149,999","4",135071.692809983,59,52853558.1321418,7270.04526341767,1044.42041050157,2180,1120.94259784458,758.377787861599,984.586123875321,2357.88583976007,29.99,611.831692008307,644.884082100314,8043.61404134988,96523.3684961986,12533.0449260188,149999,125000,53475.6315038014,28476.6315038014,40942.5865777826,15943.5865777826,"Food Secure",36.374,2
"980","24","017","850906","01700","24017850906","01600","$125,000 to $149,999","5",136448.160340426,42,57263941.1062408,7567.2941733648,1395.86928158249,2600,1534.01794634598,805.445180388529,881.758115609793,2241.7498334854,29.99,724.708052392679,799.173856316498,8817.66912822238,105812.029538669,16750.4313789899,149999,125000,44186.9704613314,19187.9704613314,27436.5390823415,2437.53908234155,"Food Secure",22.691,1
"981","24","017","850906","01700","24017850906","01600","$150,000 to $199,999","1",166033.529649215,31,135421564.965124,11637.0771659005,332.217382859579,1500,466.2,0,1193.91766888889,4176.31941414141,29.99,352.232505174847,366.443476571916,7718.65958820515,92623.9150584618,3986.60859431495,199999,150000,107375.084941538,57376.0849415382,103388.476347223,53389.4763472232,"Food Secure",20.356,2
"982","24","017","850906","01700","24017850906","01600","$150,000 to $199,999","2",173419.892642231,134,192531105.203498,13875.5578339575,609.006478935279,1530,919.212669322709,0,1220.24112982724,3817.81210485414,29.99,430.845027808522,427.801295787056,7948.1009318126,95377.2111817512,7308.07774722335,199999,150000,104621.788818249,54622.7888182488,97313.7110710254,47314.7110710254,"Food Secure",48.699,2
"983","24","017","850906","01700","24017850906","01600","$150,000 to $199,999","3",172431.165813953,84,226605875.318879,15053.4340042025,852.92692535754,1740,1147.51236786469,194.429196617336,1220.26649455144,3627.76651714817,29.99,518.512498439101,518.585385071508,8478.47707462074,101741.724895449,10235.1231042905,199999,150000,98257.2751045511,48258.2751045511,88022.1520002606,38023.1520002606,"Food Secure",37.675,2
"984","24","017","850906","01700","24017850906","01600","$150,000 to $199,999","4",174161.246248349,68,204737446.394371,14308.6493560493,1072.07493114495,2180,1286.207001321,425.604174372523,1222.41701478495,3400.90491461101,29.99,621.629312162343,650.414986228991,9166.75241725182,110001.029007022,12864.8991737394,199999,150000,89997.9709929781,39998.9709929781,77133.0718192387,27134.0718192387,"Food Secure",27.127,2
"985","24","017","850906","01700","24017850906","01600","$150,000 to $199,999","5",177423.044807666,62,207870810.93882,14417.7255813398,1354.86814021594,2600,1488.26611909651,727.529527720739,1230.13071370968,3302.43586087071,29.99,743.078450074287,790.973628043189,10121.4306714719,121457.168057663,16258.4176825913,199999,150000,78541.831942337,28542.831942337,62283.4142597457,12284.4142597457,"Food Secure",30.143,1
"986","24","017","850906","01700","24017850906","01600","$200,000 or more","1",356771.055633028,7,25826096406.2611,160704.998074923,332.217382859579,1500,466.2,0,2251.00025220022,9236.90096259626,29.99,457.94076350598,366.443476571916,13942.0319783025,167304.383739629,3986.60859431495,1e+07,2e+05,9832695.61626037,32695.6162603705,9828709.00766606,28709.0076660555,"Food Secure",6.269,1
"987","24","017","850906","01700","24017850906","01600","$200,000 or more","2",313795.12857754,113,22911418913.7584,151365.183955091,609.065201909229,1530,932.4,0,2135.81279166667,7556.54266347687,29.99,523.72679935759,427.813040381846,12708.4722545011,152501.667054014,7308.78242291075,1e+07,2e+05,9847498.33294599,47498.3329459864,9840189.55052307,40189.5505230757,"Food Secure",28.656,1
"988","24","017","850906","01700","24017850906","01600","$200,000 or more","3",301448.050621918,79,21104223284.9611,145272.926882338,860.708554853897,1740,1234.47205479452,127.101616438356,2078.82548872007,7147.54138305709,29.99,607.109771480685,520.141710970779,12965.0403144907,155580.483773889,10328.5026582468,1e+07,2e+05,9844419.51622611,44419.5162261113,9834091.01356786,34091.0135678645,"Food Secure",26.932,2
"989","24","017","850906","01700","24017850906","01600","$200,000 or more","4",265611.719407063,94,4346218893.81123,65925.8590676772,1067.43542021698,2180,1303.93020446097,491.293513011152,1923.34167831705,6168.37954449871,29.99,699.599081600616,649.487084043397,12796.5340218885,153558.408262662,12809.2250426038,1e+07,2e+05,9846441.59173734,46441.591737338,9833632.36669473,33632.3666947342,"Food Secure",28.411,2
"990","24","017","850906","01700","24017850906","01600","$200,000 or more","5",278239.181087355,79,7916897187.01696,88976.9475033672,1453.47643630812,2600,1881.31777642028,764.226194257789,1949.01564202076,6260.90643972316,29.99,867.802604900696,810.695287261625,14353.2586573227,172239.103887872,17441.7172356975,1e+07,2e+05,9827760.89611213,27760.8961121277,9810319.17887643,10319.1788764302,"Food Secure",21.731,1
"991","24","017","851001","01700","24017851001","01600","Less than $35,000","1",17945.2582153674,144,108591425.909635,10420.7209879948,332.217382859579,1382.43007069776,528.36,0,38.7154404506985,197.635366574895,29.99,231.171289400803,342.929490711467,2408.30216712415,28899.6260054898,3986.60859431495,35000,0,6100.37399451016,-28899.6260054898,2113.76540019521,-32886.2345998048,"At-Risk",54.896,2
"992","24","017","851001","01700","24017851001","01600","Less than $35,000","2",22398.8311391364,72,100235379.984847,10011.7620819138,604.562964536079,1402.43007069776,953.872679917752,47.8395887594243,22.3338453491544,125.788025095472,29.99,306.102914926017,401.398607046767,2888.35712474557,34660.2854969469,7254.75557443295,35000,0,339.714503053103,-34660.2854969469,-6915.04107137984,-41915.0410713798,"Food Insecure",29.887,1
"993","24","017","851001","01700","24017851001","01600","Less than $35,000","3",25512.00293125,32,75061495.9513224,8663.8037807491,839.795928390348,1598.62732182848,1099.64925,336.2174375,6.79826323129252,-211.426654761905,29.99,391.107820095012,487.684650043766,3250.96343789288,39011.5612547146,10077.5511406842,35000,0,-4011.56125471456,-39011.5612547146,-14089.1123953987,-49089.1123953987,"Food Insecure",11.542,1
"994","24","017","851001","01700","24017851001","01600","Less than $35,000","4",20089.6327542504,18,103034873.53815,10150.609515598,1047.59041672588,2001.02182408993,1224.12927357032,536.650448222566,0,-458.47297455689,29.99,483.938196260871,609.722448163163,3817.2567675868,45807.0812110416,12571.0850007106,35000,0,-10807.0812110416,-45807.0812110416,-23378.1662117522,-58378.1662117522,"Food Insecure",6.925,2
"995","24","017","851001","01700","24017851001","01600","Less than $35,000","5",20747.8794285714,10,77833913.8370024,8822.35307823272,1292.82206405997,2383.41632635138,1167.03692307692,1358.95326007326,0,-856.463492990654,29.99,623.221857356154,735.247678082271,4706.15487386706,56473.8584864048,15513.8647687197,35000,0,-21473.8584864048,-56473.8584864048,-36987.7232551244,-71987.7232551244,"Food Insecure",4.749,2
"996","24","017","851001","01700","24017851001","01600","$35,000 to $49,999","1",42510.0015953266,82,20508260.7849493,4528.6047282744,332.217382859579,1382.43007069776,528.36,0,211.294584693319,671.34334154801,29.99,248.429203825065,342.929490711467,3071.84720076415,36862.1664091698,3986.60859431495,49999,35000,13136.8335908302,-1862.16640916981,9150.22499651524,-5848.77500348476,"At-Risk",36.816,2
"997","24","017","851001","01700","24017851001","01600","$35,000 to $49,999","2",41996.0925730742,68,16678557.230435,4083.93893568881,605.095638909926,1402.43007069776,970.752138228942,71.7703671706263,175.405414139021,537.979113631235,29.99,325.544362914627,401.505141921537,3513.87146678221,42166.4576013865,7261.14766691912,49999,35000,7832.54239861352,-7166.45760138648,571.394731694406,-14427.6052683056,"At-Risk",41.689,1
"998","24","017","851001","01700","24017851001","01600","$35,000 to $49,999","3",43671.4534615385,28,13216888.2752287,3635.50385438232,828.477796473998,1598.62732182848,1122.30314685315,406.844685314685,113.080172547425,358.06274796748,29.99,409.932312301774,485.421023660496,4038.84038681299,48466.0846417559,9941.73355768797,49999,35000,1532.9153582441,-13466.0846417559,-8408.81819944387,-23407.8181994439,"Food Insecure",20.038,1
"999","24","017","851001","01700","24017851001","01600","$35,000 to $49,999","4",40815.395627907,8,15952050.339111,3994.0017950811,1016.76602165492,2001.02182408993,1034.60260465116,1093.9823255814,26.4436652263375,-228.171961591221,29.99,520.280644120375,603.557569148971,4478.14910207798,53737.7892249358,12201.1922598591,49999,35000,-3738.78922493577,-18737.7892249358,-15939.9814847948,-30938.9814847948,"Food Insecure",3.496,1
"1000","24","017","851001","01700","24017851001","01600","$35,000 to $49,999","5",40048.0255566502,18,15406820.2725744,3925.15226106892,1395.07318213467,2383.41632635138,1609.80620689655,1190.3997044335,5.61928344671202,-188.335207860922,29.99,661.430470326282,755.697901697211,5692.3267835935,68307.921403122,16740.8781856161,49999,35000,-18308.921403122,-33307.921403122,-35049.7995887381,-50048.7995887381,"Food Insecure",8.962,2
"1001","24","017","851001","01700","24017851001","01600","$50,000 to $59,999","1",55023.4727880486,45,12945289.5304895,3597.95629913559,332.217382859579,1382.43007069776,528.36,0,366.035959703779,906.00249319033,29.99,263.903341326112,342.929490711467,3476.72186491798,41720.6623790157,3986.60859431495,59999,50000,18278.3376209843,8279.33762098428,14291.7290266693,4292.72902666932,"Food Secure",3.105,1
"1002","24","017","851001","01700","24017851001","01600","$50,000 to $59,999","2",55388.4352824156,50,8647062.64585154,2940.58882638351,603.409093437392,1402.43007069776,946.449484902309,108.493321492007,275.674435576923,745.383469551282,29.99,336.644640610639,401.16783282703,3845.06542283092,46140.785073971,7240.90912124871,59999,50000,13858.214926029,3859.21492602902,6617.30580478031,-3381.69419521969,"At-Risk",3.919,1
"1003","24","017","851001","01700","24017851001","01600","$50,000 to $59,999","3",54523.7250885529,16,7110873.2322172,2666.62206400105,833.149304720192,1598.62732182848,1235.88311015119,332.425831533477,242.752040838404,709.186338742394,29.99,427.282760907174,486.355325309735,4576.14740400112,54913.7688480134,9997.7916566423,59999,50000,5085.23115198658,-4913.76884801342,-4912.56050465572,-14911.5605046557,"Food Insecure",1.844,2
"1004","24","017","851001","01700","24017851001","01600","$50,000 to $59,999","4",53087.6243227666,12,5464369.85695139,2337.59916515886,1055.96829204816,2001.02182408993,1327.75193083574,645.120922190202,175.390882216015,456.895374767225,29.99,523.524385138005,611.398023227619,5159.69531923711,61916.3438308453,12671.619504578,59999,50000,-1917.34383084535,-11916.3438308453,-14588.9633354233,-24587.9633354233,"Food Insecure",1.256,1
"1005","24","017","851001","01700","24017851001","01600","$50,000 to $59,999","5",54755.2023333333,10,7709775.64972795,2776.64827620063,1449.48232464953,2383.41632635138,1410.87434782609,1573.7831884058,42.3286428849903,107.131052631579,29.99,688.987483011778,766.579730200182,6236.51104111161,74838.1324933394,17393.7878957943,59999,50000,-14839.1324933394,-24838.1324933394,-32232.9203891337,-42231.9203891337,"Food Insecure",0.876,1
"1006","24","017","851001","01700","24017851001","01600","$60,000 to $74,999","1",66864.9542248836,62,14134005.3083556,3759.52195210449,332.217382859579,1382.43007069776,528.36,0,478.998820089548,1288.81712076727,29.99,275.199627364688,342.929490711467,3983.79563891927,47805.5476670312,3986.60859431495,74999,60000,27193.4523329688,12194.4523329688,23206.8437386539,8207.84373865387,"Food Secure",27.509,1
"1007","24","017","851001","01700","24017851001","01600","$60,000 to $74,999","2",66933.3391264368,75,19993581.6776056,4471.41830716,606.581438944692,1402.43007069776,984.898950524738,21.0921539230385,380.481940591332,1040.71741919687,29.99,342.547455468156,401.80230192849,4202.15799040189,50425.8958848226,7278.9772673363,74999,60000,24573.1041151774,9574.10411517737,17294.1268478411,2295.12684784106,"Food Secure",40.498,1
"1008","24","017","851001","01700","24017851001","01600","$60,000 to $74,999","3",68238.9498074975,30,13203827.2726935,3633.70709781257,825.029190666835,1598.62732182848,966.251063829787,629.959351570415,353.339472376874,881.504519985725,29.99,440.319640027239,484.731302499063,4899.99136961852,58799.8964354223,9900.35028800202,74999,60000,16199.1035645777,1200.10356457774,6298.75327657572,-8700.24672342428,"At-Risk",21.552,3
"1009","24","017","851001","01700","24017851001","01600","$60,000 to $74,999","4",66172.4019234042,9,31451307.4812817,5608.1465281572,1015.02871802633,2001.02182408993,1144.40527659574,988.888,238.085016142558,721.581750524109,29.99,541.741883485456,603.210108423252,5665.7137508378,67988.5650100536,12180.3446163159,74999,60000,7010.43498994643,-7988.56501005357,-5169.90962636952,-20168.9096263695,"Food Insecure",3.382,1
"1010","24","017","851001","01700","24017851001","01600","$60,000 to $74,999","5",68700.9553043478,18,27074134.5670474,5203.28113473098,1312.95723609073,2383.41632635138,1285.4429489603,1219.62563327032,153.71892766323,400.560710910653,29.99,638.515107233596,739.274712488421,6111.26965438948,73335.2358526738,15755.4868330887,74999,60000,1663.7641473262,-13335.2358526738,-14091.7226857625,-29090.7226857625,"Food Insecure",8.06,2
"1011","24","017","851001","01700","24017851001","01600","$75,000 to $99,999","1",86712.1648574909,76,48656574.7258869,6975.4264906088,332.217382859579,1382.43007069776,528.36,0,621.966644742368,1813.43363450113,29.99,289.49640982997,342.929490711467,4665.67675977122,55988.1211172547,3986.60859431495,99999,75000,44010.8788827453,19011.8788827453,40024.2702884304,15025.2702884304,"Food Secure",41.151,1
"1012","24","017","851001","01700","24017851001","01600","$75,000 to $99,999","2",88127.3542897474,128,56723112.0864789,7531.47476172355,602.588479904399,1402.43007069776,995.2873551263,74.741411589896,615.984602997528,1519.56891635764,29.99,372.102192031588,401.003710120431,5010.10454880071,60121.2545856085,7231.06175885278,99999,75000,39877.7454143915,14878.7454143915,32646.6836555387,7647.68365553868,"Food Secure",121.505,1
"1013","24","017","851001","01700","24017851001","01600","$75,000 to $99,999","3",89051.1997970149,63,44245408.3571813,6651.72220986274,845.790781283276,1598.62732182848,1159.86848955224,305.650364179104,578.587960307998,1403.78034339295,29.99,451.85149171511,488.883620622351,5528.35597097588,66340.2716517105,10149.4893753993,99999,75000,33658.7283482895,8659.72834828947,23509.2389728902,-1489.76102710984,"At-Risk",77.193,3
"1014","24","017","851001","01700","24017851001","01600","$75,000 to $99,999","4",86738.1242178218,32,54392782.3840557,7375.14626187547,1027.37282096253,2001.02182408993,1265.31757425743,761.299356435644,439.710453507653,1082.76931228742,29.99,552.471202925319,605.678929010493,6132.57972350339,73590.9566820406,12328.4738515504,99999,75000,26408.0433179594,1409.04331795935,14079.569466409,-10919.430533591,"At-Risk",13.729,2
"1015","24","017","851001","01700","24017851001","01600","$75,000 to $99,999","5",88772.9251491713,25,41630103.5353022,6452.1394541115,1394.77415586357,2383.41632635138,1696.00640883978,893.941988950276,380.51094699486,880.485467576117,29.99,677.863982699987,755.63809644299,6942.2151214124,83306.5814569488,16737.2898703628,99999,75000,16692.4185430512,-8306.58145694878,-44.8713273116227,-25043.8713273116,"Food Insecure",19.421,1
"1016","24","017","851001","01700","24017851001","01600","$100,000 to $124,999","1",111635.310285714,54,43475939.3239583,6593.62869169612,332.217382859579,1382.43007069776,528.36,0,805.760777108434,2625.3870151193,29.99,307.875823066577,342.929490711467,5679.80368599207,68157.6442319048,3986.60859431495,124999,1e+05,56841.3557680952,31842.3557680952,52854.7471737802,27855.7471737802,"Food Secure",25.112,2
"1017","24","017","851001","01700","24017851001","01600","$100,000 to $124,999","2",112235.836021062,111,49763443.5623916,7054.32091433269,608.765765078447,1402.43007069776,1030.75408512505,4.10085125054849,790.207022238956,2228.566562249,29.99,386.624779439076,402.239167155241,5872.67337100039,70472.0804520047,7305.18918094137,124999,1e+05,54526.9195479953,29527.9195479953,47221.730367054,22222.730367054,"Food Secure",47.277,1
"1018","24","017","851001","01700","24017851001","01600","$100,000 to $124,999","3",112753.894512397,57,47725921.3930064,6908.39499399147,840.508078958101,1598.62732182848,1267.90521412472,234.061367392938,786.190775579389,1999.24475530079,29.99,475.728275788363,487.827080157316,6391.74771001468,76700.9725201761,10086.0969474972,124999,1e+05,48298.0274798239,23299.0274798239,38211.9305323267,13212.9305323267,"Food Secure",29.759,1
"1019","24","017","851001","01700","24017851001","01600","$100,000 to $124,999","4",110409.427358108,39,40005266.1948634,6324.97163589398,1002.90972291747,2001.02182408993,1238.34375,973.855641891892,782.689988927739,1717.13548732517,29.99,602.881092782703,600.786309401479,7345.91778501744,88151.0134202093,12034.9166750096,124999,1e+05,36847.9865797907,11848.9865797907,24813.0699047811,-185.930095218868,"At-Risk",14.389,2
"1020","24","017","851001","01700","24017851001","01600","$100,000 to $124,999","5",111286.21208,43,58955977.3209105,7678.27958079872,1440.41098289661,2383.41632635138,1825.24363636364,1214.81570909091,575.701193212366,1457.0812155578,29.99,746.957784791491,764.765461849599,8233.20586536758,98798.4703844109,17284.9317947594,124999,1e+05,26200.5296155891,1201.52961558907,8915.5978208297,-16083.4021791703,"At-Risk",17.462,2
"1021","24","017","851001","01700","24017851001","01600","$125,000 to $149,999","1",135673.278985222,33,38449214.2378226,6200.7430391706,332.217382859579,1382.43007069776,528.36,0,980.084437124625,3360.3830518018,29.99,325.308189068196,342.929490711467,6606.55574869238,79278.6689843085,3986.60859431495,149999,125000,70720.3310156915,45721.3310156915,66733.7224213765,41734.7224213765,"Food Secure",13.589,2
"1022","24","017","851001","01700","24017851001","01600","$125,000 to $149,999","2",136876.436870934,103,67167416.1163704,8195.5729583947,608.336800449737,1402.43007069776,1030.10795383001,12.9589296956978,961.440572466897,2820.04965889465,29.99,404.52643271401,402.153374229499,6661.50361829902,79938.0434195882,7300.04160539684,149999,125000,70060.9565804118,45061.9565804118,62760.914975015,37761.914975015,"Food Secure",36.144,1
"1023","24","017","851001","01700","24017851001","01600","$125,000 to $149,999","3",137792.94142692,57,49941741.1666193,7066.9470895585,839.602044169654,1598.62732182848,1256.10936416185,262.619322873658,967.026768821604,2715.0694905892,29.99,495.397482185525,487.645873199627,7324.83975046031,87898.0770055238,10075.2245300358,149999,125000,62100.9229944762,37101.9229944762,52025.6984644404,27026.6984644404,"Food Secure",25.589,2
"1024","24","017","851001","01700","24017851001","01600","$125,000 to $149,999","4",135071.692809983,59,52853558.1321418,7270.04526341767,1044.42041050157,2001.02182408993,1270.40161089053,758.377787861599,984.586123875321,2357.88583976007,29.99,608.879775721895,609.0884469183,8011.14296219934,96133.7155463921,12533.0449260188,149999,125000,53865.2844536079,28866.2844536079,41332.2395275891,16333.2395275891,"Food Secure",21.018,1
"1025","24","017","851001","01700","24017851001","01600","$125,000 to $149,999","5",136448.160340426,42,57263941.1062408,7567.2941733648,1395.86928158249,2383.41632635138,1738.55367252544,805.445180388529,881.758115609793,2241.7498334854,29.99,723.503257645763,755.857121586774,8804.41638600631,105652.996632076,16750.4313789899,149999,125000,44346.0033679243,19347.0033679243,27595.5719889344,2596.57198893441,"Food Secure",16.66,2
"1026","24","017","851001","01700","24017851001","01600","$150,000 to $199,999","1",166033.529649215,31,135421564.965124,11637.0771659005,332.217382859579,1382.43007069776,528.36,0,1193.91766888889,4176.31941414141,29.99,346.691512244622,342.929490711467,7657.70866597268,91892.5039916722,3986.60859431495,199999,150000,108106.496008328,58107.4960083278,104119.887414013,54120.8874140129,"Food Secure",15.319,2
"1027","24","017","851001","01700","24017851001","01600","$150,000 to $199,999","2",173419.892642231,134,192531105.203498,13875.5578339575,609.006478935279,1402.43007069776,1041.77435856574,0,1220.24112982724,3817.81210485414,29.99,430.344203802601,402.287309926607,7942.59186774747,95311.1024129696,7308.07774722335,199999,150000,104687.89758703,54688.8975870304,97379.8198398071,47380.8198398071,"Food Secure",70.959,2
"1028","24","017","851001","01700","24017851001","01600","$150,000 to $199,999","3",172431.165813953,84,226605875.318879,15053.4340042025,852.92692535754,1598.62732182848,1300.51401691332,194.429196617336,1220.26649455144,3627.76651714817,29.99,519.675395526812,490.310849437204,8491.26894258556,101895.227311027,10235.1231042905,199999,150000,98103.7726889733,48104.7726889733,87868.6495846828,37869.6495846828,"Food Secure",50.577,1
"1029","24","017","851001","01700","24017851001","01600","$150,000 to $199,999","4",174161.246248349,68,204737446.394371,14308.6493560493,1072.07493114495,2001.02182408993,1457.7012681638,425.604174372523,1222.41701478495,3400.90491461101,29.99,620.880921255616,614.619351046977,9158.52011727783,109902.241407334,12864.8991737394,199999,150000,90096.7585926661,40097.7585926661,77231.8594189266,27232.8594189266,"Food Secure",20.872,1
"1030","24","017","851001","01700","24017851001","01600","$150,000 to $199,999","5",177423.044807666,62,207870810.93882,14417.7255813398,1354.86814021594,2383.41632635138,1686.70160164271,727.529527720739,1230.13071370968,3302.43586087071,29.99,741.263630964045,747.656893313465,10101.4676612593,121217.611935111,16258.4176825913,199999,150000,78781.3880648889,28782.3880648889,62522.9703822976,12523.9703822976,"Food Secure",31.273,1
"1031","24","017","851001","01700","24017851001","01600","$200,000 or more","1",356771.055633028,7,25826096406.2611,160704.998074923,332.217382859579,1382.43007069776,528.36,0,2251.00025220022,9236.90096259626,29.99,452.399770575756,342.929490711467,13881.08105607,166572.97267284,3986.60859431495,1e+07,2e+05,9833427.02732716,33427.0273271601,9829440.41873284,29440.4187328452,"Food Secure",7.503,1
"1032","24","017","851001","01700","24017851001","01600","$200,000 or more","2",313795.12857754,113,22911418913.7584,151365.183955091,609.065201909229,1402.43007069776,1056.72,0,2135.81279166667,7556.54266347687,29.99,523.401806427365,402.299054521397,12704.8973322687,152458.767987224,7308.78242291075,1e+07,2e+05,9847541.23201278,47541.2320127761,9840232.44958987,40232.4495898653,"Food Secure",64.121,1
"1033","24","017","851001","01700","24017851001","01600","$200,000 or more","3",301448.050621918,79,21104223284.9611,145272.926882338,860.708554853897,1598.62732182848,1399.06832876712,127.101616438356,2078.82548872007,7147.54138305709,29.99,609.432131060793,491.867175336476,12990.5862698719,155887.035238463,10328.5026582468,1e+07,2e+05,9844112.96476154,44112.964761537,9833784.46210329,33784.4621032902,"Food Secure",58.905,2
"1034","24","017","851001","01700","24017851001","01600","$200,000 or more","4",265611.719407063,94,4346218893.81123,65925.8590676772,1067.43542021698,2001.02182408993,1477.78756505576,491.293513011152,1923.34167831705,6168.37954449871,29.99,699.087000069088,613.691448861383,12790.9011250417,153490.8135005,12809.2250426038,1e+07,2e+05,9846509.1864995,46509.1864994996,9833699.96145689,33699.9614568958,"Food Secure",31.934,1
"1035","24","017","851001","01700","24017851001","01600","$200,000 or more","5",278239.181087355,79,7916897187.01696,88976.9475033672,1453.47643630812,2383.41632635138,2132.16014660965,764.226194257789,1949.01564202076,6260.90643972316,29.99,871.228474554771,767.378552531901,14390.9432235175,172691.31868221,17441.7172356975,1e+07,2e+05,9827308.68131779,27308.6813177898,9809866.96408209,9866.96408209235,"Food Secure",34.537,2
"1036","24","017","851003","01700","24017851003","01600","Less than $35,000","1",17945.2582153674,144,108591425.909635,10420.7209879948,332.217382859579,1589,554.835555555556,0,38.7154404506985,197.635366574895,33.0257142857143,254.779409315155,384.243476571916,2667.99148618202,32015.8978341842,3986.60859431495,35000,0,2984.10216581577,-32015.8978341842,-1002.50642849918,-36002.5064284992,"Food Insecure",40.374,1
