"","STATEFP","COUNTYFP","TRACTCE","PUMA20","geoid","PUMA5CE","income_cat","hh_size","income_hh","num","var.w","sd","food_costs","housing_cost","trans_cost","cc_cost","healthcare_cost","net_taxes","internet_cost","other_cost","non_food_exp","nonfood_cost_year","food_cost_year","upper_income","lower_income","food_budget_max","food_budget_min","net_result_max","net_result_min","food_insecure_status","num_hh","moe"
"7010","24","033","803700","01103","24033803700","01103","$125,000 to $149,999","5",138452.769708514,38,53244333.4772842,7296.87148559465,1650.3316122299,2280,2430.02694949495,441.971717171717,862.904284380397,2409.9652212867,29.99,769.522456327696,9224.38062866146,110692.567543938,19803.9793467588,149999,125000,39306.4324560625,14307.4324560625,19502.4531093037,-5496.5468906963,"At-Risk",16.861,1
"7011","24","033","803700","01103","24033803700","01103","$150,000 to $199,999","1",166656.933877333,26,155540014.353139,12471.5682395254,357.697182134945,1320,529.396,0,1194.01001001381,4179.12593001842,29.99,343.109319214876,7595.6312592471,91147.5751109652,4292.36618561934,199999,150000,108851.424889035,58852.4248890348,104559.058703415,54560.0587034154,"Food Secure",6.084,1
"7012","24","033","803700","01103","24033803700","01103","$150,000 to $199,999","2",173913.151849138,62,193404088.431066,13906.9798457849,655.710725838274,1340,1042.81884482759,0,1234.16967086426,3791.43225167904,29.99,430.268924153012,7868.6796915239,94424.1562982868,7868.52871005929,199999,150000,105574.843701713,55575.8437017132,97706.3149916539,47707.3149916539,"Food Secure",28.687,1
"7013","24","033","803700","01103","24033803700","01103","$150,000 to $199,999","3",170606.850639866,43,269104865.381142,16404.4160329206,907.173907894901,1530,1307.08493132328,280.048911222781,1206.22286005358,3537.92517766497,29.99,526.052061049455,8417.32394131407,101007.887295769,10886.0868947388,199999,150000,98991.1127042311,48992.1127042311,88105.0258094923,38106.0258094923,"Food Secure",16.142,1
"7014","24","033","803700","01103","24033803700","01103","$150,000 to $199,999","4",172215.717001739,31,166472931.107391,12902.438959646,1138.35512744283,1910,1491.51568695652,510.412313043478,1216.71059218172,3502.38858425779,29.99,629.698371962455,9290.71554840197,111488.586580824,13660.261529314,199999,150000,88510.4134191764,38511.4134191764,74850.1518898624,24851.1518898624,"Food Secure",15.836,1
"7015","24","033","803700","01103","24033803700","01103","$150,000 to $199,999","5",168907.085210526,47,187053092.117691,13676.7354334904,1622.45362905102,2280,2133.25690789474,987.732938596491,1161.05932750255,3344.40686925434,29.99,821.44928030448,10757.8953235526,129094.743882631,19469.4435486122,199999,150000,70904.2561173688,20905.2561173688,51434.8125687566,1435.81256875658,"Food Secure",33.252,1
"7016","24","033","803700","01103","24033803700","01103","$200,000 or more","1",269229.086814815,9,3263417396.81763,57126.3284030895,357.697182134945,1320,529.396,0,1886.4863822314,7454.00723829201,29.99,412.356956436635,11632.2365769601,139586.838923521,4292.36618561934,1e+07,2e+05,9860413.16107648,60413.1610764794,9856120.79489086,56120.79489086,"Food Secure",1.553,1
"7017","24","033","803700","01103","24033803700","01103","$200,000 or more","2",270733.91553211,52,11412506078.7725,106829.33154697,655.397978015101,1340,1053.32805045872,6.88995412844037,1927.22706570338,6617.24777626318,29.99,501.283304830564,11475.9661513843,137711.593816611,7864.77573618121,1e+07,2e+05,9862288.40618339,62288.4061833887,9854423.63044721,54423.6304472075,"Food Secure",11.603,1
"7018","24","033","803700","01103","24033803700","01103","$200,000 or more","3",253817.785784736,32,1363264325.28557,36922.4095270821,907.161581980088,1530,1382.024,241.019412915851,1799.82203226534,5759.04778880867,29.99,589.001702716128,11330.904936706,135970.859240472,10885.9389837611,1e+07,2e+05,9864029.14075953,64029.1407595281,9853143.20177577,53143.2017757671,"Food Secure",7.209,1
"7019","24","033","803700","01103","24033803700","01103","$200,000 or more","4",378276.085773585,45,57443151773.028,239673.010105494,1149.08420280739,1910,1618.86728301887,536.729326145552,2449.88352192982,10538.0732817982,29.99,769.455433390163,17852.9988462827,214235.986155392,13789.0104336886,1e+07,2e+05,9785764.01384461,-14235.9861553918,9771975.00341092,-28024.9965890805,"At-Risk",8.524,1
"7020","24","033","803700","01103","24033803700","01103","$200,000 or more","5",277999.173693848,41,7085011032.68731,84172.50758227,1968.67923865715,2280,2760.58429184549,940.443891273247,2000.99388535748,6295.89599668561,29.99,998.069130713338,15305.9771958752,183671.726350502,23624.1508638859,1e+07,2e+05,9816328.2736495,16328.273649498,9792704.12278561,-7295.87721438788,"At-Risk",8.111,1
"7021","24","033","803801","01103","24033803801","01103","Less than $35,000","1",16969.1435554438,210,96070519.0626397,9801.55697135102,357.651810829999,1269.43505552873,521.578980135781,0,35.7263135849375,179.217567755826,29.99,221.438216007945,2257.38613301322,27088.6335961586,4291.82172995999,35000,0,7911.36640384138,-27088.6335961586,3619.54467388139,-31380.4553261186,"At-Risk",54.669,2
"7022","24","033","803801","01103","24033803801","01103","Less than $35,000","2",22402.4312303523,69,80671727.5586034,8981.74412676087,643.55686090619,1289.43505552873,967.876682926829,117.808057813911,20.6474742958836,144.722442742185,29.99,306.931413147155,2877.41112645469,34528.9335174563,7722.68233087429,35000,0,471.066482543669,-34528.9335174563,-7251.61584833062,-42251.6158483306,"Food Insecure",19.535,1
"7023","24","033","803801","01103","24033803801","01103","Less than $35,000","3",25578.9944577657,35,46206999.2948886,6797.57304446878,883.649918719666,1471.00756478352,922.46625613079,560.622779291553,11.2644150772025,-299.359293823797,29.99,387.900093400273,3083.89181485954,37006.7017783145,10603.799024636,35000,0,-2006.70177831448,-37006.7017783145,-12610.5008029505,-47610.5008029505,"Food Insecure",11.973,1
"7024","24","033","803801","01103","24033803801","01103","Less than $35,000","4",20936.651835206,13,146550915.449288,12105.8215520174,1108.79840399828,1838.3663286657,1062.936,857.53722846442,0,-399.261120474407,29.99,489.76279611284,3879.33123276855,46551.9747932226,13305.5808479794,35000,0,-11551.9747932226,-46551.9747932226,-24857.555641202,-59857.555641202,"Food Insecure",14.992,1
"7025","24","033","803801","01103","24033803801","01103","Less than $35,000","5",22198.5136230366,19,121592811.091793,11026.9130354689,1531.30176290944,2191.51134717528,1552.66567539267,1202.67507853403,0,-552.472961980548,29.99,650.814386401142,5075.18352552257,60902.2023062709,18375.6211549133,35000,0,-25902.2023062709,-60902.2023062709,-44277.8234611841,-79277.8234611841,"Food Insecure",36.831,1
"7026","24","033","803801","01103","24033803801","01103","$35,000 to $49,999","1",41416.2867737557,90,16609898.379885,4075.52430736035,357.697182134945,1269.43505552873,531.468,0,208.376671847763,644.3542175092,29.99,239.696690951144,2923.32063583684,35079.847630042,4292.36618561934,49999,35000,14919.152369958,-79.8476300420443,10626.7861843386,-4372.21381566139,"At-Risk",16.17,1
"7027","24","033","803801","01103","24033803801","01103","$35,000 to $49,999","2",43062.4144134367,52,15099375.0966562,3885.79143761682,647.116445754043,1289.43505552873,980.537860465116,62.6750387596899,180.244922848732,594.539994338768,29.99,318.999932335631,3456.42280427667,41477.07365132,7765.39734904851,49999,35000,8521.92634868,-6477.07365132,756.528999631488,-14242.4710003685,"At-Risk",10.044,1
"7028","24","033","803801","01103","24033803801","01103","$35,000 to $49,999","3",42115.1630330789,29,18466118.386491,4297.22217094845,895.7052927981,1471.00756478352,1244.14900763359,351.885190839695,95.7830677746999,337.268095567867,29.99,408.85201238296,3938.93493898233,47267.2192677879,10748.4635135772,49999,35000,2731.78073221207,-12267.2192677879,-8016.68278136513,-23015.6827813651,"Food Insecure",4.354,1
"7029","24","033","803801","01103","24033803801","01103","$35,000 to $49,999","4",42505.1021009174,19,17752395.9882958,4213.35922848929,1078.48447678901,1838.3663286657,999.549908256881,1215.06376146789,55.83009132263,-121.952721712538,29.99,521.728456650211,4538.57582465077,54462.9098958093,12941.8137214681,49999,35000,-4463.90989580929,-19462.9098958093,-17405.7236172774,-32404.7236172774,"Food Insecure",9.044,2
"7030","24","033","803801","01103","24033803801","01103","$35,000 to $49,999","5",42507.4653589252,25,12683704.2351067,3561.41885139992,1564.68269420024,2191.51134717528,1353.6622571977,1566.40905950096,3.75805346405229,-316.911413398693,29.99,671.001341153823,5499.42064509311,65993.0477411174,18776.1923304029,49999,35000,-15994.0477411174,-30993.0477411174,-34770.2400715202,-49769.2400715202,"Food Insecure",11.388,1
"7031","24","033","803801","01103","24033803801","01103","$50,000 to $59,999","1",56054.8578121798,68,6426086.08163745,2534.97259978041,357.697182134945,1269.43505552873,531.468,0,391.307688467902,945.56016435032,29.99,257.989792613158,3425.75070096011,41109.0084115213,4292.36618561935,59999,50000,18889.9915884787,8890.99158847869,14597.6254028593,4598.62540285934,"Food Secure",17.068,1
"7032","24","033","803801","01103","24033803801","01103","$50,000 to $59,999","2",54604.1509135802,50,9901002.80362963,3146.58589643277,652.84365691304,1289.43505552873,1030.72581818182,35.5134006734007,271.373483621755,823.317795632468,29.99,330.988141491875,3811.34369513005,45736.1243415606,7834.12388295649,59999,50000,14262.8756584394,4263.87565843944,6428.75177548296,-3570.24822451704,"At-Risk",11.187,1
"7033","24","033","803801","01103","24033803801","01103","$50,000 to $59,999","3",54742.2218454333,23,4407104.90754359,2099.31057910534,926.169753451935,1471.00756478352,1221.00727868852,163.373114754098,238.860210378788,650.652352272727,29.99,405.040792205687,4179.93131308334,50159.1757570001,11114.0370414232,59999,50000,9839.82424299988,-159.175757000121,-1274.21279842334,-11273.2127984233,"Food Insecure",5.88,1
"7034","24","033","803801","01103","24033803801","01103","$50,000 to $59,999","4",54867.3725819672,25,6435116.17046159,2536.75307636782,1105.83909522105,1838.3663286657,1298.17593442623,891.73131147541,172.639040044248,413.804448746313,29.99,533.674170983264,5178.38123434116,62140.574812094,13270.0691426526,59999,50000,-2141.57481209398,-12140.574812094,-15411.6439547466,-25410.6439547466,"Food Insecure",19.461,2
"7035","24","033","803801","01103","24033803801","01103","$50,000 to $59,999","5",54491.869567347,16,1089863.49435425,1043.96527449636,1595.95404672806,2191.51134717528,2041.27097142857,1296.0613877551,55.6823088761175,279.277097701149,29.99,721.047006196313,6614.84011913253,79378.0814295904,19151.4485607367,59999,50000,-19379.0814295904,-29378.0814295904,-38530.5299903271,-48529.5299903271,"Food Insecure",13.404,2
"7036","24","033","803801","01103","24033803801","01103","$60,000 to $74,999","1",67698.0765874588,68,16713981.0313319,4088.2736003516,357.697182134945,1269.43505552873,531.468,0,470.352555659249,1244.57734027279,29.99,265.894279332292,3811.71723079306,45740.6067695168,4292.36618561934,74999,60000,29258.3932304832,14259.3932304832,24966.0270448639,9967.0270448639,"Food Secure",18.6,2
"7037","24","033","803801","01103","24033803801","01103","$60,000 to $74,999","2",67796.5288580858,78,17256754.0956333,4154.12494944884,649.891144555908,1289.43505552873,1027.8556039604,37.0332409240924,395.428362690135,1151.34107127336,29.99,342.963340765926,4274.04667514264,51288.5601017117,7798.69373467089,74999,60000,23710.4398982883,8711.43989828834,15911.7461636175,912.746163617452,"Food Secure",20.579,1
"7038","24","033","803801","01103","24033803801","01103","$60,000 to $74,999","3",67216.2856923077,35,20913645.6077108,4573.1439522183,898.202099635361,1471.00756478352,1214.19996923077,293.781107692308,336.738140916667,925.671256944445,29.99,424.391888225862,4695.77992779357,56349.3591335228,10778.4251956243,74999,60000,18649.6408664772,3650.64086647718,7871.21567085285,-7127.78432914715,"At-Risk",8.265,1
"7039","24","033","803801","01103","24033803801","01103","$60,000 to $74,999","4",67707.0098175313,25,14020773.4035403,3744.43232059818,1149.51015408034,1838.3663286657,1342.45584257603,437.160858676208,316.497515195195,705.832878378378,29.99,511.398069919347,5181.70149341086,62180.4179209303,13794.1218489641,74999,60000,12818.5820790697,-2180.4179209303,-975.539769894363,-15974.5397698944,"Food Insecure",18.195,1
"7040","24","033","803801","01103","24033803801","01103","$60,000 to $74,999","5",68920.593064133,25,20478410.2923826,4525.30775664844,1479.70834734172,2191.51134717528,1816.58539667458,1108.12294536817,200.535958478682,630.411964631783,29.99,682.645399503843,6659.80301183234,79917.6361419881,17756.5001681006,74999,60000,-4918.63614198809,-19917.6361419881,-22675.1363100887,-37674.1363100887,"Food Insecure",10.36,2
"7041","24","033","803801","01103","24033803801","01103","$75,000 to $99,999","1",86867.7542236629,78,50263744.7299753,7089.69285159627,357.697182134945,1269.43505552873,531.468,0,613.560791074116,1808.17427577126,29.99,280.215102873779,4532.84322524788,54394.1187029746,4292.36618561935,99999,75000,45604.8812970254,20605.8812970254,41312.5151114061,16313.5151114061,"Food Secure",18.567,2
"7042","24","033","803801","01103","24033803801","01103","$75,000 to $99,999","2",88732.2243482014,73,38968836.5040839,6242.50242323412,653.983338375264,1289.43505552873,1050.70076546763,11.2488633093525,623.119798921533,1601.18362472963,29.99,365.847782160251,4971.52589011712,59658.3106814055,7847.80006050317,99999,75000,40340.6893185945,15341.6893185945,32492.8892580913,7493.88925809134,"Food Secure",26.147,2
"7043","24","033","803801","01103","24033803801","01103","$75,000 to $99,999","3",87694.9767546174,40,76243020.874805,8731.72496559557,919.807751652539,1471.00756478352,1377.75015831135,112.261635883905,461.384968370907,1321.97836419753,29.99,437.220207900222,5211.59289944743,62539.1147933691,11037.6930198305,99999,75000,37459.8852066309,12460.8852066309,26422.1921868004,1423.19218680038,"Food Secure",11.739,1
"7044","24","033","803801","01103","24033803801","01103","$75,000 to $99,999","4",88032.2251754757,30,43332469.1192572,6582.74024394531,1143.0338707944,1838.3663286657,1402.26652008457,509.388245243129,443.024711890838,1139.09223196881,29.99,536.606967667863,5898.73500552091,70784.8200662509,13716.4064495327,99999,75000,29214.1799337491,4215.17993374911,15497.7734842164,-9501.22651578363,"At-Risk",17.786,1
"7045","24","033","803801","01103","24033803801","01103","$75,000 to $99,999","5",86850.4224665461,53,50911262.7443652,7135.21287309392,1660.0329824606,2191.51134717528,1769.31751898734,1475.59182640145,351.687618930416,769.286411425099,29.99,747.813129395508,7335.19785231509,88022.374227781,19920.3957895272,99999,75000,11976.6257722189,-13022.3742277811,-7943.77001730821,-32942.7700173082,"Food Insecure",48.762,1
"7046","24","033","803801","01103","24033803801","01103","$100,000 to $124,999","1",112027.971620915,34,51955909.4730287,7208.04477462708,357.697182134945,1269.43505552873,531.468,0,786.701565612185,2559.62717340363,29.99,297.529180327586,5474.75097487213,65697.0116984656,4292.36618561935,124999,1e+05,59301.9883015344,34302.9883015344,55009.6221159151,30010.6221159151,"Food Secure",9.996,1
"7047","24","033","803801","01103","24033803801","01103","$100,000 to $124,999","2",110769.288,72,45412802.3246141,6738.90216019005,655.056813679326,1289.43505552873,1041.74790697674,12.1979401993355,787.048000900206,2181.9791248714,29.99,381.547571728434,5723.94560020485,68687.3472024582,7860.68176415191,124999,1e+05,56311.6527975418,31312.6527975418,48450.9710333899,23451.9710333899,"Food Secure",20.223,2
"7048","24","033","803801","01103","24033803801","01103","$100,000 to $124,999","3",112574.859719024,49,65910965.2668266,8118.55684631367,909.09290512972,1471.00756478352,1463.74064780488,192.724604878049,790.731733319015,2198.42592425544,29.99,485.728745591518,6632.34922063242,79588.190647589,10909.1148615566,124999,1e+05,45410.809352411,20411.809352411,34501.6944908543,9502.69449085434,"Food Secure",12.296,2
"7049","24","033","803801","01103","24033803801","01103","$100,000 to $124,999","4",110106.786265139,29,59462035.8130641,7711.16306487317,1160.34004676827,1838.3663286657,1495.24303109656,443.518232405892,732.826091633466,1786.33186420983,29.99,570.028373056989,6896.30392106844,82755.6470528213,13924.0805612192,124999,1e+05,42243.3529471787,17244.3529471787,28319.2723859595,3320.27238595949,"Food Secure",21.233,1
"7050","24","033","803801","01103","24033803801","01103","$100,000 to $124,999","5",112776.172652807,50,48389615.7980176,6956.26450029164,1566.06114342506,2191.51134717528,1986.09923076923,1102.52037422037,551.029694537347,1557.75575343738,29.99,742.721179012728,8161.62757915234,97939.5309498281,18792.7337211007,124999,1e+05,27059.4690501719,2060.46905017192,8266.73532907123,-16732.2646709288,"At-Risk",40.252,1
"7051","24","033","803801","01103","24033803801","01103","$125,000 to $149,999","1",135101.430869301,19,18404900.4548175,4290.09329208789,357.697182134945,1269.43505552873,531.468,0,957.544313098086,3314.76853668262,29.99,314.613455076176,6417.81936038561,77013.8323246273,4292.36618561934,149999,125000,72985.1676753727,47986.1676753727,68692.8014897534,43693.8014897534,"Food Secure",4.127,1
"7052","24","033","803801","01103","24033803801","01103","$125,000 to $149,999","2",134956.701542926,57,54590085.3493232,7388.51036064261,655.288206866343,1289.43505552873,1055.86689721886,8.87927448609432,962.069481922127,2980.25352595797,29.99,400.152891602216,6726.647126716,80719.765520592,7863.45848239611,149999,125000,69279.234479408,44280.234479408,61415.7759970118,36416.7759970118,"Food Secure",4.524,1
"7053","24","033","803801","01103","24033803801","01103","$125,000 to $149,999","3",136167.67900611,27,42295510.3284543,6503.49985226834,935.784279510991,1471.00756478352,1563.01383299389,33.7740122199593,964.552663227767,3076.78145873321,29.99,499.812235273613,7638.93176723195,91667.1812067834,11229.4113541319,149999,125000,58331.8187932166,33332.8187932166,47102.4074390847,22103.4074390847,"Food Secure",3.135,2
"7054","24","033","803801","01103","24033803801","01103","$125,000 to $149,999","4",135661.594910959,36,57199597.3971008,7563.04154405493,1157.0334664007,1838.3663286657,1625.34563013699,359.576917808219,951.697113691438,2371.68480210016,29.99,596.200945670305,7772.86173807281,93274.3408568737,13884.4015968085,149999,125000,56724.6591431263,31725.6591431263,42840.2575463178,17841.2575463178,"Food Secure",3.948,1
"7055","24","033","803801","01103","24033803801","01103","$125,000 to $149,999","5",138452.769708514,38,53244333.4772842,7296.87148559465,1650.3316122299,2191.51134717528,2439.53781818182,441.971717171717,862.904284380397,2409.9652212867,29.99,761.624677913911,9137.50506610982,109650.060793318,19803.9793467588,149999,125000,40348.9392066821,15349.9392066821,20544.9598599234,-4454.04014007665,"At-Risk",4.267,1
"7056","24","033","803801","01103","24033803801","01103","$150,000 to $199,999","1",166656.933877333,26,155540014.353139,12471.5682395254,357.697182134945,1269.43505552873,531.468,0,1194.01001001381,4179.12593001842,29.99,338.260024767749,7542.28902032871,90507.4682439445,4292.36618561934,199999,150000,109491.531756056,59492.5317560555,105199.165570436,55200.1655704362,"Food Secure",5.846,1
"7057","24","033","803801","01103","24033803801","01103","$150,000 to $199,999","2",173913.151849138,62,193404088.431066,13906.9798457849,655.710725838274,1289.43505552873,1046.90032758621,0,1234.16967086426,3791.43225167904,29.99,425.620577981747,7817.54788363998,93810.5746036798,7868.52871005929,199999,150000,106188.42539632,56189.4253963202,98319.8966862609,48320.8966862609,"Food Secure",15.387,1
"7058","24","033","803801","01103","24033803801","01103","$150,000 to $199,999","3",170606.850639866,43,269104865.381142,16404.4160329206,907.173907894901,1471.00756478352,1312.20072361809,280.048911222781,1206.22286005358,3537.92517766497,29.99,520.664396757287,8358.05963410023,100296.715609203,10886.0868947388,199999,150000,99702.2843907972,49703.2843907972,88816.1974960584,38817.1974960584,"Food Secure",10.361,1
"7059","24","033","803801","01103","24033803801","01103","$150,000 to $199,999","4",172215.717001739,31,166472931.107391,12902.438959646,1138.35512744283,1838.3663286657,1497.35332173913,510.412313043478,1216.71059218172,3502.38858425779,29.99,623.118768307286,9218.33990819511,110620.078898341,13660.261529314,199999,150000,89378.9211016587,39379.9211016587,75718.6595723447,25719.6595723447,"Food Secure",18.769,1
"7060","24","033","803801","01103","24033803801","01103","$150,000 to $199,999","5",168907.085210526,47,187053092.117691,13676.7354334904,1622.45362905102,2191.51134717528,2141.60625,987.732938596491,1161.05932750255,3344.40686925434,29.99,813.435349232534,10669.7420817612,128036.904981134,19469.4435486122,199999,150000,71962.0950188656,21963.0950188656,52492.6514702534,2493.65147025344,"Food Secure",38.637,1
"7061","24","033","803801","01103","24033803801","01103","$200,000 or more","1",269229.086814815,9,3263417396.81763,57126.3284030895,357.697182134945,1269.43505552873,531.468,0,1886.4863822314,7454.00723829201,29.99,407.507661989508,11578.8943380417,138946.7320565,4292.36618561934,1e+07,2e+05,9861053.2679435,61053.2679435002,9856760.90175788,56760.9017578808,"Food Secure",1.958,1
"7062","24","033","803801","01103","24033803801","01103","$200,000 or more","2",270733.91553211,52,11412506078.7725,106829.33154697,655.397978015101,1289.43505552873,1057.45066513761,6.88995412844037,1927.22706570338,6617.24777626318,29.99,496.639071851327,11424.8795886127,137098.555063352,7864.77573618121,1e+07,2e+05,9862901.44493665,62901.444936648,9855036.66920047,55036.6692004668,"Food Secure",12.374,1
"7063","24","033","803801","01103","24033803801","01103","$200,000 or more","3",253817.785784736,32,1363264325.28557,36922.4095270821,907.161581980088,1471.00756478352,1387.43309589041,241.019412915851,1799.82203226534,5759.04778880867,29.99,583.643368783521,11271.9632634473,135263.559161368,10885.9389837611,1e+07,2e+05,9864736.44083863,64736.4408386323,9853850.50185487,53850.5018548712,"Food Secure",7.997,1
"7064","24","033","803801","01103","24033803801","01103","$200,000 or more","4",378276.085773585,45,57443151773.028,239673.010105494,1149.08420280739,1838.3663286657,1625.20335849057,536.729326145552,2449.88352192982,10538.0732817982,29.99,762.925673803903,17781.1714908338,213374.057890006,13789.0104336886,1e+07,2e+05,9786625.94211,-13374.0578900056,9772836.93167631,-27163.0683236942,"At-Risk",14.572,1
"7065","24","033","803801","01103","24033803801","01103","$200,000 or more","5",277999.173693848,41,7085011032.68731,84172.50758227,1968.67923865715,2191.51134717528,2771.38892703863,940.443891273247,2000.99388535748,6295.89599668561,29.99,990.300728950179,15220.5247764804,182646.297317765,23624.1508638859,1e+07,2e+05,9817353.70268223,17353.702682235,9793729.55181835,-6270.44818165087,"At-Risk",14.099,1
"7066","24","033","803803","01103","24033803803","01103","Less than $35,000","1",16969.1435554438,210,96070519.0626397,9801.55697135102,357.651810829999,1269.43505552873,522.59570329394,0,35.7263135849375,179.217567755826,29.99,221.539888323761,2258.50452848719,27102.0543418463,4291.82172995999,35000,0,7897.94565815367,-27102.0543418463,3606.12392819368,-31393.8760718063,"At-Risk",131.008,3
"7067","24","033","803803","01103","24033803803","01103","Less than $35,000","2",22402.4312303523,69,80671727.5586034,8981.74412676087,643.55686090619,1289.43505552873,969.763382113821,117.808057813911,20.6474742958836,144.722442742185,29.99,307.120083065854,2879.48649556038,34553.8379467246,7722.68233087429,35000,0,446.16205327538,-34553.8379467246,-7276.5202775989,-42276.5202775989,"Food Insecure",33.983,2
"7068","24","033","803803","01103","24033803803","01103","Less than $35,000","3",25578.9944577657,35,46206999.2948886,6797.57304446878,883.649918719666,1471.00756478352,924.264435967302,560.622779291553,11.2644150772025,-299.359293823797,29.99,388.079911383924,3085.8698126797,37030.4377521564,10603.799024636,35000,0,-2030.43775215645,-37030.4377521564,-12634.2367767924,-47634.2367767924,"Food Insecure",23.85,3
"7069","24","033","803803","01103","24033803803","01103","Less than $35,000","4",20936.651835206,13,146550915.449288,12105.8215520174,1108.79840399828,1838.3663286657,1065.008,857.53722846442,0,-399.261120474407,29.99,489.96999611284,3881.61043276855,46579.3251932226,13305.5808479794,35000,0,-11579.3251932226,-46579.3251932226,-24884.906041202,-59884.906041202,"Food Insecure",23.205,2
"7070","24","033","803803","01103","24033803803","01103","Less than $35,000","5",22198.5136230366,19,121592811.091793,11026.9130354689,1531.30176290944,2191.51134717528,1555.69231413613,1202.67507853403,0,-552.472961980548,29.99,651.117050275487,5078.51282814037,60942.1539376845,18375.6211549133,35000,0,-25942.1539376845,-60942.1539376845,-44317.7750925977,-79317.7750925977,"Food Insecure",64.954,2
"7071","24","033","803803","01103","24033803803","01103","$35,000 to $49,999","1",41416.2867737557,90,16609898.379885,4075.52430736035,357.697182134945,1269.43505552873,532.504,0,208.376671847763,644.3542175092,29.99,239.800290951144,2924.46023583684,35093.522830042,4292.36618561934,49999,35000,14905.477169958,-93.5228300420422,10613.1109843386,-4385.88901566139,"At-Risk",35.03,2
"7072","24","033","803803","01103","24033803803","01103","$35,000 to $49,999","2",43062.4144134367,52,15099375.0966562,3885.79143761682,647.116445754043,1289.43505552873,982.449240310078,62.6750387596899,180.244922848732,594.539994338768,29.99,319.191070320127,3458.52532210612,41502.3038652735,7765.39734904851,49999,35000,8496.69613472652,-6502.30386527348,731.298785678007,-14267.701214322,"At-Risk",17.717,2
"7073","24","033","803803","01103","24033803803","01103","$35,000 to $49,999","3",42115.1630330789,29,18466118.386491,4297.22217094845,895.7052927981,1471.00756478352,1246.57424936387,351.885190839695,95.7830677746999,337.268095567867,29.99,409.094536555988,3941.60270488563,47299.2324586276,10748.4635135772,49999,35000,2699.76754137238,-12299.2324586276,-8048.69597220482,-23047.6959722048,"Food Insecure",8.318,3
"7074","24","033","803803","01103","24033803803","01103","$35,000 to $49,999","4",42505.1021009174,19,17752395.9882958,4213.35922848929,1078.48447678901,1838.3663286657,1001.49834862385,1215.06376146789,55.83009132263,-121.952721712538,29.99,521.923300686908,4540.71910905444,54488.6293086533,12941.8137214681,49999,35000,-4489.62930865333,-19488.6293086533,-17431.4430301214,-32430.4430301214,"Food Insecure",15.543,3
"7075","24","033","803803","01103","24033803803","01103","$35,000 to $49,999","5",42507.4653589252,25,12683704.2351067,3561.41885139992,1564.68269420024,2191.51134717528,1356.30097504798,1566.40905950096,3.75805346405229,-316.911413398693,29.99,671.265212938851,5502.32323472843,66027.8788167412,18776.1923304029,49999,35000,-16028.8788167412,-31027.8788167412,-34805.0711471441,-49804.0711471441,"Food Insecure",20.391,2
"7076","24","033","803803","01103","24033803803","01103","$50,000 to $59,999","1",56054.8578121798,68,6426086.08163745,2534.97259978041,357.697182134945,1269.43505552873,532.504,0,391.307688467902,945.56016435032,29.99,258.093392613158,3426.89030096011,41122.6836115213,4292.36618561935,59999,50000,18876.3163884787,8877.31638847868,14583.9502028593,4584.95020285934,"Food Secure",40.488,2
"7077","24","033","803803","01103","24033803803","01103","$50,000 to $59,999","2",54604.1509135802,50,9901002.80362963,3146.58589643277,652.84365691304,1289.43505552873,1032.73503030303,35.5134006734007,271.373483621755,823.317795632468,29.99,331.189062703996,3813.55382846338,45762.6459415606,7834.12388295649,59999,50000,14236.3540584394,4237.35405843944,6402.23017548296,-3596.76982451704,"At-Risk",20.16,2
"7078","24","033","803803","01103","24033803803","01103","$50,000 to $59,999","3",54742.2218454333,23,4407104.90754359,2099.31057910534,926.169753451935,1471.00756478352,1223.38740983607,163.373114754098,238.860210378788,650.652352272727,29.99,405.278805320441,4182.54945734564,50190.5934881477,11114.0370414232,59999,50000,9808.40651185234,-190.593488147657,-1305.63052957088,-11304.6305295709,"Food Insecure",11.893,2
"7079","24","033","803803","01103","24033803803","01103","$50,000 to $59,999","4",54867.3725819672,25,6435116.17046159,2536.75307636782,1105.83909522105,1838.3663286657,1300.70649180328,891.73131147541,172.639040044248,413.804448746313,29.99,533.927226720969,5181.16484745592,62173.978169471,13270.0691426526,59999,50000,-2174.97816947103,-12173.978169471,-15445.0473121237,-25444.0473121237,"Food Insecure",34.257,4
"7080","24","033","803803","01103","24033803803","01103","$50,000 to $59,999","5",54491.869567347,16,1089863.49435425,1043.96527449636,1595.95404672806,2191.51134717528,2045.25005714286,1296.0613877551,55.6823088761175,279.277097701149,29.99,721.444914767742,6619.21711341825,79430.6053610189,19151.4485607367,59999,50000,-19431.6053610189,-29430.6053610189,-38583.0539217557,-48582.0539217557,"Food Insecure",26.203,3
"7081","24","033","803803","01103","24033803803","01103","$60,000 to $74,999","1",67698.0765874588,68,16713981.0313319,4088.2736003516,357.697182134945,1269.43505552873,532.504,0,470.352555659249,1244.57734027279,29.99,265.997879332292,3812.85683079306,45754.2819695168,4292.36618561934,74999,60000,29244.7180304832,14245.7180304832,24952.3518448639,9953.35184486389,"Food Secure",50.814,3
