"","STATEFP","COUNTYFP","TRACTCE","PUMA20","geoid","PUMA5CE","income_cat","hh_size","income_hh","num","var.w","sd","food_costs","housing_cost","trans_cost","cc_cost","healthcare_cost","net_taxes","internet_cost","other_cost","non_food_exp","nonfood_cost_year","food_cost_year","upper_income","lower_income","food_budget_max","food_budget_min","net_result_max","net_result_min","food_insecure_status","moe.x","num_hh","moe.y"
"2627","24","021","767600","00302","24021767600","00302","$60,000 to $74,999","2",68434.3182567216,71,14680279.4775071,3831.48528347782,639.311999998272,1245.35036454935,1141.00709106678,25.3036947094536,406.290515820409,1107.2411662531,29.99,348.725366614427,4303.90819901352,51646.8983881623,7671.74399997927,74999,60000,23352.1016118377,8353.10161183773,15680.3576118585,681.357611858465,"Food Secure",1,42.676,1
"2628","24","021","767600","00302","24021767600","00302","$60,000 to $74,999","3",68169.9407407407,24,24153986.8357856,4914.6705724581,902.518944597246,1419.55218587761,1466.7099654321,122.693135802469,338.916940101469,1064.49780262572,29.99,428.03811718109,4870.39814702046,58444.7777642455,10830.2273351669,74999,60000,16554.2222357545,1555.22223575445,5723.9949005875,-9275.0050994125,"At-Risk",2,17.012,2
"2629","24","021","767600","00302","24021767600","00302","$60,000 to $74,999","4",67553.33725,24,19122344.8954256,4372.91034614542,1115.2520250955,1782.26389401118,1415.18290666667,554.549066666667,280.752277222514,663.177490439771,29.99,517.799016966253,5243.71465197305,62924.5758236766,13383.0243011461,74999,60000,12074.4241763234,-2924.57582367657,-1308.60012482262,-16307.6001248226,"Food Insecure",1,20.935,1
"2630","24","021","767600","00302","24021767600","00302","$60,000 to $74,999","5",63376.7658854167,13,8136128.21436026,2852.38991275041,1368.91186547145,2122.92703339102,1400.33745833333,1461.33388888889,157.407267615234,303.680675636574,29.99,654.090751369992,6129.76707523504,73557.2049028205,16426.9423856573,74999,60000,1441.79509717951,-13557.2049028205,-14985.1472884778,-29984.1472884778,"Food Insecure",2,8.661,2
"2631","24","021","767600","00302","24021767600","00302","$75,000 to $99,999","1",87826.833030465,100,49822301.0876303,7058.49141726689,349.857243896371,1219.37714545093,598.808,0,627.570691626575,1876.06793573265,29.99,282.560308097388,4634.37408090755,55612.4889708905,4198.28692675645,99999,75000,44386.5110291095,19387.5110291095,40188.224102353,15189.224102353,"Food Secure",2,21.922,1
"2632","24","021","767600","00302","24021767600","00302","$75,000 to $99,999","2",89078.5264451525,125,51961743.4841068,7208.44945075616,639.364975124395,1245.35036454935,1156.7324314975,13.8679472007283,628.760417302199,1622.23603424767,29.99,371.406613567417,5068.34380836486,60820.1257003784,7672.37970149274,99999,75000,39178.8742996216,14179.8742996216,31506.4945981289,6507.4945981289,"Food Secure",1,59.661,1
"2633","24","021","767600","00302","24021767600","00302","$75,000 to $99,999","3",89852.9678938356,47,47715452.5918861,6907.63726551171,884.764919622264,1419.55218587761,1431.90988356164,279.124863013699,540.990979681971,1425.20399910635,29.99,458.633283175719,5585.40519441699,67024.8623330039,10617.1790354672,99999,75000,32974.1376669961,7975.13766699612,22356.958631529,-2642.04136847105,"At-Risk",2,24.462,2
"2634","24","021","767600","00302","24021767600","00302","$75,000 to $99,999","4",87538.7081175299,37,48452379.0098618,6960.77431108506,1086.13479082857,1782.26389401118,1379.52480478088,812.865298804781,435.660920794546,1056.89663376111,29.99,552.643970921995,6049.84552307448,72598.1462768938,13033.6174899428,99999,75000,27400.8537231062,2401.85372310622,14367.2362331634,-10631.7637668366,"At-Risk",2,18.431,2
"2635","24","021","767600","00302","24021767600","00302","$75,000 to $99,999","5",88515.7250526316,26,48724948.1484428,6980.32579099592,1390.80841720126,2122.92703339102,1595.98090105263,1374.54534736842,406.805806021277,840.363217100079,29.99,692.105750503461,7062.71805543689,84752.6166652426,16689.7010064151,99999,75000,15246.3833347574,-9752.61666524265,-1443.31767165773,-26442.3176716577,"Food Insecure",1,10.524,1
"2636","24","021","767600","00302","24021767600","00302","$100,000 to $124,999","1",110241.490909091,45,41764536.6297872,6462.5487719465,349.857243896371,1219.37714545093,598.808,0,791.810127789894,2492.52366708385,29.99,298.98425171372,5431.4931920384,65177.9183044608,4198.28692675645,124999,1e+05,59821.0816955392,34822.0816955392,55622.7947687827,30623.7947687827,"Food Secure",1,11.721,1
"2637","24","021","767600","00302","24021767600","00302","$100,000 to $124,999","2",113069.094808232,133,44612337.1666927,6679.24675144531,637.034149024998,1245.35036454935,1153.92374181478,46.4910383536015,802.013159446987,2168.6350081373,29.99,391.480245318972,5837.88355762099,70054.6026914518,7644.40978829998,124999,1e+05,54944.3973085482,29945.3973085482,47299.9875202482,22300.9875202482,"Food Secure",1,33.258,1
"2638","24","021","767600","00302","24021767600","00302","$100,000 to $124,999","3",110486.370491803,51,47638720.469313,6902.080879656,883.886319656243,1419.55218587761,1466.95689344262,271.375491803279,784.782363613802,1938.8544579288,29.99,485.654325439356,6397.16571810548,76765.9886172657,10606.6358358749,124999,1e+05,48233.0113827343,23234.0113827343,37626.3755468594,12627.3755468594,"Food Secure",2,19.693,2
"2639","24","021","767600","00302","24021767600","00302","$100,000 to $124,999","4",111600.629390863,34,43231851.4134417,6575.09326271816,1037.38988955347,1782.26389401118,1415.25383147208,978.540385786802,767.457834323615,1557.64571833495,29.99,601.089583514714,7132.24124744334,85586.8949693201,12448.6786746416,124999,1e+05,39412.1050306799,14413.1050306799,26963.4263560383,1964.42635603829,"Food Secure",2,14.732,2
"2640","24","021","767600","00302","24021767600","00302","$100,000 to $124,999","5",111897.215363128,31,43325592.4093303,6582.21789439777,1505.3334636109,2122.92703339102,1447.84414748603,1293.16044692737,553.80694361808,1339.00105824683,29.99,695.30620350334,7482.03583317267,89784.4299980721,18064.0015633308,124999,1e+05,35214.5700019279,10215.5700019279,17150.5684385972,-7848.43156140283,"At-Risk",2,7.596,2
"2641","24","021","767600","00302","24021767600","00302","$125,000 to $149,999","1",136037.348404255,33,34129758.9120934,5842.06803384669,349.857243896371,1219.37714545093,598.808,0,981.743479807146,3369.01361888112,29.99,317.977586915445,6516.90983105465,78202.9179726557,4198.28692675645,149999,125000,71796.0820273443,46797.0820273443,67597.7951005878,42598.7951005878,"Food Secure",1,7.57,1
"2642","24","021","767600","00302","24021767600","00302","$125,000 to $149,999","2",137474.321561969,102,48240878.8373717,6945.56540804071,640.01641286219,1245.35036454935,1162.71094963214,7.3988455008489,973.051414177548,2828.04719947025,29.99,405.851798672208,6652.40057200235,79828.8068640282,7680.19695434628,149999,125000,70170.1931359718,45171.1931359718,62489.9961816255,37490.9961816255,"Food Secure",1,39.212,2
"2643","24","021","767600","00302","24021767600","00302","$125,000 to $149,999","3",137597.829531568,53,52449689.1607274,7242.21576319895,867.789909222403,1419.55218587761,1406.16216700611,359.959185336049,981.584150632679,2695.3807337884,29.99,506.503759807485,7399.13218244833,88789.58618938,10413.4789106688,149999,125000,61209.41381062,36210.41381062,50795.9348999512,25796.9348999512,"Food Secure",1,32.84,1
"2644","24","021","767600","00302","24021767600","00302","$125,000 to $149,999","4",137156.67518797,39,58763885.5217062,7665.76059642527,1131.68761437538,1782.26389401118,1742.39621052632,321.725112781955,980.629070205814,2504.64196006749,29.99,598.869190190064,7960.51543778282,95526.1852533938,13580.2513725046,149999,125000,54472.8147466062,29473.8147466062,40892.5633741016,15893.5633741016,"Food Secure",2,27.684,2
"2645","24","021","767600","00302","24021767600","00302","$125,000 to $149,999","5",136069.565284974,22,57261482.0032723,7567.13168930423,1405.26273132232,2122.92703339102,2041.53193782383,1104.41502590674,860.611306496587,2202.0330420712,29.99,756.47380349405,9117.98214918342,109415.785790201,16863.1527758679,149999,125000,40583.214209799,15584.214209799,23720.0614339311,-1278.93856606891,"At-Risk",2,15.694,2
"2646","24","021","767600","00302","24021767600","00302","$150,000 to $199,999","1",170011.861764706,25,217061501.959284,14733.0072272868,349.857243896371,1219.37714545093,598.808,0,1220.45740245086,4278.19419635284,29.99,341.848979179816,7688.67572343445,92264.1086812134,4198.28692675645,199999,150000,107734.891318787,57735.8913187866,103536.60439203,53537.6043920301,"Food Secure",1,7.172,1
"2647","24","021","767600","00302","24021767600","00302","$150,000 to $199,999","2",175199.742715232,126,186378107.4045,13652.0367493096,640.615263997174,1245.35036454935,1178.63769536424,14.2101229895932,1243.29305550176,3883.36205152807,29.99,435.209650240211,8030.05294017323,96360.6352820787,7687.38316796609,199999,150000,103638.364717921,53639.3647179213,95950.9815499552,45951.9815499552,"Food Secure",2,65.39,2
"2648","24","021","767600","00302","24021767600","00302","$150,000 to $199,999","3",172737.8268,70,199413621.963921,14121.3888114421,892.427388201381,1419.55218587761,1439.534432,210.198208,1227.13604296431,3636.81257273639,29.99,521.88382570433,8485.10726728264,101821.287207392,10709.1286584166,199999,150000,98177.7127926083,48178.7127926083,87468.5841341917,37469.5841341917,"Food Secure",1,37.405,1
"2649","24","021","767600","00302","24021767600","00302","$150,000 to $199,999","4",173214.216438907,67,178694293.228641,13367.6584796531,1113.43593782169,1782.26389401118,1449.84702250804,530.255144694534,1233.82121980625,3373.0382044741,29.99,613.961321884169,9013.17680737826,108158.121688539,13361.2312538603,199999,150000,91840.8783114609,41841.8783114609,78479.6470576006,28480.6470576006,"Food Secure",1,50.993,1
"2650","24","021","767600","00302","24021767600","00302","$150,000 to $199,999","5",174345.898988196,34,195719848.941055,13989.9910271971,1474.32412250099,2122.92703339102,1998.38285328836,984.613423271501,1190.63280475954,3208.69148099415,29.99,780.087023721141,10315.3246194257,123783.895433109,17691.8894700119,199999,150000,76215.1045668914,26216.1045668914,58523.2150968795,8524.2150968795,"Food Secure",2,29.04,2
"2651","24","021","767600","00302","24021767600","00302","$200,000 or more","1",283761.666715116,18,8201321842.41754,90561.1497410316,349.857243896371,1219.37714545093,598.808,0,2025.16964747972,8064.44012302693,29.99,422.320203682702,12360.1051196403,148321.261435683,4198.28692675645,1e+07,2e+05,9851678.73856432,51678.7385643166,9847480.45163756,47480.4516375602,"Food Secure",1,4.481,1
"2652","24","021","767600","00302","24021767600","00302","$200,000 or more","2",309366.22335595,132,17607623959.1888,132693.722380484,641.115445435288,1245.35036454935,1186.05237995825,4.87778705636743,2204.35839370868,7807.37422459664,29.99,531.174437070793,13009.1775869401,156110.131043281,7693.38534522346,1e+07,2e+05,9843889.86895672,43889.8689567192,9836196.48361149,36196.4836114957,"Food Secure",1,60.522,2
"2653","24","021","767600","00302","24021767600","00302","$200,000 or more","3",274930.874581006,70,11650004534.3325,107935.186729502,890.024103906896,1419.55218587761,1527.84451396648,180.588092577813,1952.40104055039,6513.59648040732,29.99,600.039993687919,12224.0123070675,146688.14768481,10680.2892468828,1e+07,2e+05,9853311.85231519,53311.8523151895,9842631.56306831,42631.5630683068,"Food Secure",1,45.138,1
"2654","24","021","767600","00302","24021767600","00302","$200,000 or more","4",279622.279510489,63,11715442585.9051,108237.898103691,1121.98233328744,1782.26389401118,1674.56866573427,378.039356643357,2000.79366858621,6522.13006197882,29.99,698.763791826245,13086.5494387801,157038.593265361,13463.7879994493,1e+07,2e+05,9842961.40673464,42961.4067346392,9829497.61873519,29497.6187351899,"Food Secure",1,56.483,1
"2655","24","021","767600","00302","24021767600","00302","$200,000 or more","5",287833.874050633,52,19252780019.2592,138754.387387423,1507.54848725133,2122.92703339102,2232.8066835443,735.601518987342,1981.28962750909,6649.0796949845,29.99,861.016335068308,14612.7108934846,175352.530721815,18090.5818470159,1e+07,2e+05,9824647.46927818,24647.4692781853,9806556.88743117,6556.88743116939,"Food Secure",2,35.375,2
"2656","24","021","770700","00302","24021770700","00302","Less than $35,000","1",19085.234228972,169,88902661.2875992,9428.82077927029,349.857243896371,1286.43399190542,624.708,0,43.9645541666885,226.177052962769,29.99,233.495378996848,2444.76897803173,29337.2277363807,4198.28692675645,35000,0,5662.77226361929,-29337.2277363807,1464.48533686283,-33535.5146631372,"At-Risk",2,75.84,2
"2657","24","021","770700","00302","24021770700","00302","Less than $35,000","2",21163.2004816956,70,76830498.5170804,8765.30082296554,635.201089878894,1306.43399190542,1137.07287861272,53.8925112395633,17.8710934790462,129.598075893813,29.99,318.046156511564,2992.90470764212,35914.8564917055,7622.41307854673,35000,0,-914.85649170549,-35914.8564917055,-8537.26957025222,-43537.2695702522,"Food Insecure",1,69.195,1
"2658","24","021","770700","00302","24021770700","00302","Less than $35,000","3",15648.6929906542,24,106936438.692892,10341.0076246414,879.870672244744,1485.72079028651,1122.9174953271,584.815327102804,0,-152.424635254413,29.99,410.331428496116,3481.35040595811,41776.2048714974,10558.4480669369,35000,0,-6776.20487149737,-41776.2048714974,-17334.6529384343,-52334.6529384343,"Food Insecure",1,10.927,1
"2659","24","021","770700","00302","24021770700","00302","Less than $35,000","4",16705.4009433962,12,51710121.372054,7190.97499453683,1102.04577835605,1855.00758866759,1327.20982641509,922.513962264151,0,-634.101047169811,29.99,523.676715570288,4024.29704574731,48291.5645489677,13224.5493402726,35000,0,-13291.5645489677,-48291.5645489677,-26516.1138892403,-61516.1138892403,"Food Insecure",1,4.868,1
"2660","24","021","770700","00302","24021770700","00302","Less than $35,000","5",22950.2881294964,17,69133269.0596965,8314.64184795091,1462.42141964647,2213.58118542976,1673.37850359712,1111.336882494,0,-665.155680592992,29.99,649.070799116736,5012.20169004463,60146.4202805355,17549.0570357577,35000,0,-25146.4202805355,-60146.4202805355,-42695.4773162932,-77695.4773162932,"Food Insecure",2,4.17,2
"2661","24","021","770700","00302","24021770700","00302","$35,000 to $49,999","1",42965.4826530612,105,16396966.1453795,4049.31675043822,349.857243896371,1286.43399190542,624.708,0,216.123120198832,692.859866260369,29.99,250.711235600062,3100.82621396468,37209.9145675762,4198.28692675645,49999,35000,12789.0854324238,-2209.91456757621,8590.79850566734,-6408.20149433267,"At-Risk",2,19.383,2
"2662","24","021","770700","00302","24021770700","00302","$35,000 to $49,999","2",42800.2913829787,70,20411629.7405378,4517.92316673688,632.714766442437,1306.43399190542,1157.26049361702,81.3286241134752,184.080936608538,550.302123635913,29.99,339.180881268689,3648.57705114906,43782.9246137887,7592.57719730924,49999,35000,6216.07538621131,-8782.92461378869,-1376.50181109793,-16375.5018110979,"Food Insecure",1,47.054,1
"2663","24","021","770700","00302","24021770700","00302","$35,000 to $49,999","3",42976.285443038,23,20423231.3185422,4519.20693468912,893.715366722779,1485.72079028651,1534.09306329114,193.053164556962,110.860224736713,469.184092847769,29.99,424.74326095941,4247.6445966785,50971.735160142,10724.5844006733,49999,35000,-972.735160141972,-15971.735160142,-11697.3195608153,-26696.3195608153,"Food Insecure",1,8.379,1
"2664","24","021","770700","00302","24021770700","00302","$35,000 to $49,999","4",42336.7212765957,7,17361716.7876404,4166.73934721629,1065.02273912565,1855.00758866759,1072.82680851064,1039.74504559271,42.5005509691011,-178.256379525593,29.99,510.509273286568,4372.32288750101,52467.8746500121,12780.2728695078,49999,35000,-2468.87465001211,-17467.8746500121,-15249.1475195199,-30248.1475195199,"Food Insecure",1,5.102,1
"2665","24","021","770700","00302","24021770700","00302","$35,000 to $49,999","5",43399.2608208955,13,22305720.3544026,4722.89321861108,1486.20179414728,2213.58118542976,1588.188,1376.67422885572,9.18710536188616,-326.599419642857,29.99,670.382231379465,5561.40333138397,66736.8399766077,17834.4215297674,49999,35000,-16737.8399766077,-31736.8399766077,-34572.2615063751,-49571.2615063751,"Food Insecure",2,4.082,2
"2666","24","021","770700","00302","24021770700","00302","$50,000 to $59,999","1",55905.7036649215,67,6707114.18796934,2589.8096818047,349.857243896371,1286.43399190542,624.708,0,382.646536575398,966.009265905383,29.99,267.363577237719,3557.15137162392,42685.816459487,4198.28692675645,59999,50000,17313.183540513,7314.18354051295,13114.8966137565,3115.8966137565,"Food Secure",2,11.958,1
"2667","24","021","770700","00302","24021770700","00302","$50,000 to $59,999","2",56032.4655311778,46,6963074.9445244,2638.76390465771,640.263977629652,1306.43399190542,1224.88935796767,20.8130715935335,278.576841982261,852.608500221043,29.99,350.096724107854,4063.40848777778,48760.9018533334,7683.16773155582,59999,50000,11238.0981466666,1239.09814666663,3554.93041511081,-6444.06958488919,"At-Risk",1,33.512,1
"2668","24","021","770700","00302","24021770700","00302","$50,000 to $59,999","3",54160.4062805873,20,7765026.61579791,2786.57973433346,863.122400815767,1485.72079028651,1315.65746818923,401.830212071778,217.783529232353,612.169172268908,29.99,431.410440059564,4494.56161210834,53934.7393453001,10357.4688097892,59999,50000,6064.26065469992,-3934.73934530008,-4293.20815508929,-14292.2081550893,"Food Insecure",2,4.735,2
"2669","24","021","770700","00302","24021770700","00302","$50,000 to $59,999","4",54971.9577272727,6,11245327.1034489,3353.40529960948,1109.9272760764,1855.00758866759,1635.59912727273,619.037090909091,136.515072481132,332.718286163522,29.99,538.607615540694,5147.47478103476,61769.6973724171,13319.1273129169,59999,50000,-1770.69737241707,-11769.6973724171,-15089.8246853339,-25088.8246853339,"Food Insecure",1,4.468,1
"2670","24","021","770700","00302","24021770700","00302","$50,000 to $59,999","5",56239.3422680412,5,1883171.79158022,1372.28706602526,1324.47628936572,2213.58118542976,1539.22898969072,1528.42432989691,95.6269673350515,161.778505154639,29.99,673.132776171816,6241.76275367889,74901.1530441467,15893.7154723887,59999,50000,-14902.1530441467,-24901.1530441467,-30795.8685165354,-40794.8685165354,"Food Insecure",2,1.326,2
"2671","24","021","770700","00302","24021770700","00302","$60,000 to $74,999","1",66625.6004887867,83,20263589.4572106,4501.50968645083,349.857243896371,1286.43399190542,624.708,0,471.534948494222,1261.82472132905,29.99,276.252418429601,3950.74408015829,47408.9289618995,4198.28692675645,74999,60000,27590.0710381005,12591.0710381005,23391.7841113441,8392.78411134407,"Food Secure",1,19.186,1
"2672","24","021","770700","00302","24021770700","00302","$60,000 to $74,999","2",68434.3182567216,71,14680279.4775071,3831.48528347782,639.311999998272,1306.43399190542,1190.35860884649,25.3036947094536,406.290515820409,1107.2411662531,29.99,359.768881128004,4425.38685866288,53104.6423039545,7671.74399997927,74999,60000,21894.3576960455,6895.35769604547,14222.6136960662,-776.386303933798,"At-Risk",1,44.537,1
"2673","24","021","770700","00302","24021770700","00302","$60,000 to $74,999","3",68169.9407407407,24,24153986.8357856,4914.6705724581,902.518944597246,1485.72079028651,1530.14897777778,122.693135802469,338.916940101469,1064.49780262572,29.99,440.998878856547,5012.96652545049,60155.5983054059,10830.2273351669,74999,60000,14843.4016945941,-155.598305405903,4013.17435942715,-10985.8256405729,"At-Risk",3,8.369,3
"2674","24","021","770700","00302","24021770700","00302","$60,000 to $74,999","4",67553.33725,24,19122344.8954256,4372.91034614542,1115.2520250955,1855.00758866759,1476.39324,554.549066666667,280.752277222514,663.177490439771,29.99,531.194419765228,5391.06408276177,64692.7689931412,13383.0243011461,74999,60000,10306.2310068588,-4692.76899314122,-3076.79329428727,-18075.7932942873,"Food Insecure",1,7.906,1
"2675","24","021","770700","00302","24021770700","00302","$60,000 to $74,999","5",63376.7658854167,13,8136128.21436026,2852.38991275041,1368.91186547145,2213.58118542976,1460.9056875,1461.33388888889,157.407267615234,303.680675636574,29.99,669.212989490533,6296.11169456099,75553.3403347319,16426.9423856573,74999,60000,-554.340334731853,-15553.3403347319,-16981.2827203892,-31980.2827203892,"Food Insecure",2,6.003,2
"2676","24","021","770700","00302","24021770700","00302","$75,000 to $99,999","1",87826.833030465,100,49822301.0876303,7058.49141726689,349.857243896371,1286.43399190542,624.708,0,627.570691626575,1876.06793573265,29.99,291.855992742837,4736.62661200748,56839.5193440898,4198.28692675645,99999,75000,43159.4806559102,18160.4806559102,38961.1937291538,13962.1937291538,"Food Secure",1,32.356,1
"2677","24","021","770700","00302","24021770700","00302","$75,000 to $99,999","2",89078.5264451525,125,51961743.4841068,7208.44945075616,639.364975124395,1306.43399190542,1206.76411106054,13.8679472007283,628.760417302199,1622.23603424767,29.99,382.518144259328,5190.57064597589,62286.8477517107,7672.37970149274,99999,75000,37712.1522482893,12713.1522482893,30039.7725467966,5040.77254679661,"Food Secure",1,170.22,1
"2678","24","021","770700","00302","24021770700","00302","$75,000 to $99,999","3",89852.9678938356,47,47715452.5918861,6907.63726551171,884.764919622264,1485.72079028651,1493.84370205479,279.124863013699,540.990979681971,1425.20399910635,29.99,471.443525465923,5726.31785960924,68715.8143153109,10617.1790354672,99999,75000,31283.1856846891,6284.18568468915,20666.006649222,-4332.99335077802,"At-Risk",2,26.16,2
"2679","24","021","770700","00302","24021770700","00302","$75,000 to $99,999","4",87538.7081175299,37,48452379.0098618,6960.77431108506,1086.13479082857,1855.00758866759,1439.19283266932,812.865298804781,435.660920794546,1056.89663376111,29.99,565.885143176481,6195.49841787383,74345.9810144859,13033.6174899428,99999,75000,25653.0189855141,654.018985514092,12619.4014955712,-12379.5985044288,"At-Risk",3,17.266,3
"2680","24","021","770700","00302","24021770700","00302","$75,000 to $99,999","5",88515.7250526316,26,48724948.1484428,6980.32579099592,1390.80841720126,2213.58118542976,1665.01121684211,1374.54534736842,406.805806021277,840.363217100079,29.99,708.074197286282,7238.37097004792,86860.4516405751,16689.7010064151,99999,75000,13138.5483594249,-11860.4516405751,-3551.15264699014,-28550.1526469901,"Food Insecure",1,16.998,1
"2681","24","021","770700","00302","24021770700","00302","$100,000 to $124,999","1",110241.490909091,45,41764536.6297872,6462.5487719465,349.857243896371,1286.43399190542,624.708,0,791.810127789894,2492.52366708385,29.99,308.279936359169,5533.74572313834,66404.9486776601,4198.28692675645,124999,1e+05,58594.0513223399,33595.0513223399,54395.7643955835,29396.7643955835,"Food Secure",1,15.278,1
"2682","24","021","770700","00302","24021770700","00302","$100,000 to $124,999","2",113069.094808232,133,44612337.1666927,6679.24675144531,637.034149024998,1306.43399190542,1203.83393826006,46.4910383536015,802.013159446987,2168.6350081373,29.99,402.579627699106,5959.97676380247,71519.7211656297,7644.40978829998,124999,1e+05,53479.2788343703,28480.2788343703,45834.8690460704,20835.8690460704,"Food Secure",1,57.957,1
"2683","24","021","770700","00302","24021770700","00302","$100,000 to $124,999","3",110486.370491803,51,47638720.469313,6902.080879656,883.886319656243,1485.72079028651,1530.40658606557,271.375491803279,784.782363613802,1938.8544579288,29.99,498.61615514254,6539.7458448405,78476.950138086,10606.6358358749,124999,1e+05,46522.049861914,21523.049861914,35915.414026039,10916.414026039,"Food Secure",2,21.001,2
"2684","24","021","770700","00302","24021770700","00302","$100,000 to $124,999","4",111600.629390863,34,43231851.4134417,6575.09326271816,1037.38988955347,1855.00758866759,1476.46723248731,978.540385786802,767.457834323615,1557.64571833495,29.99,614.485293081878,7279.59405268215,87355.1286321858,12448.6786746416,124999,1e+05,37643.8713678142,12644.8713678142,25195.1926931726,196.19269317263,"Food Secure",2,14.577,2
"2685","24","021","770700","00302","24021770700","00302","$100,000 to $124,999","5",111897.215363128,31,43325592.4093303,6582.21789439777,1505.3334636109,2213.58118542976,1510.46716424581,1293.16044692737,553.80694361808,1339.00105824683,29.99,710.633920383192,7650.64071885104,91807.6886262125,18064.0015633308,124999,1e+05,33191.3113737875,8192.3113737875,15127.3098104567,-9871.69018954327,"At-Risk",3,10.188,2
"2686","24","021","770700","00302","24021770700","00302","$125,000 to $149,999","1",136037.348404255,33,34129758.9120934,5842.06803384669,349.857243896371,1286.43399190542,624.708,0,981.743479807146,3369.01361888112,29.99,327.273271560894,6619.16236215458,79429.948345855,4198.28692675645,149999,125000,70569.051654145,45570.051654145,66370.7647273886,41371.7647273886,"Food Secure",2,11.119,2
"2687","24","021","770700","00302","24021770700","00302","$125,000 to $149,999","2",137474.321561969,102,48240878.8373717,6945.56540804071,640.01641286219,1306.43399190542,1213.00121561969,7.3988455008489,973.051414177548,2828.04719947025,29.99,416.98918800657,6774.91185468033,81298.942256164,7680.19695434628,149999,125000,68700.057743836,43701.057743836,61019.8607894897,36020.8607894897,"Food Secure",1,113.553,1
"2688","24","021","770700","00302","24021770700","00302","$125,000 to $149,999","3",137597.829531568,53,52449689.1607274,7242.21576319895,867.789909222403,1485.72079028651,1466.9823299389,359.959185336049,981.584150632679,2695.3807337884,29.99,519.202636541654,7538.81982652418,90465.8379182902,10413.4789106688,149999,125000,59533.1620817098,34534.1620817098,49119.683171041,24120.683171041,"Food Secure",2,34.647,2
"2689","24","021","770700","00302","24021770700","00302","$125,000 to $149,999","4",137156.67518797,39,58763885.5217062,7665.76059642527,1131.68761437538,1855.00758866759,1817.75936842105,321.725112781955,980.629070205814,2504.64196006749,29.99,613.679875445179,8123.43297558908,97481.195707069,13580.2513725046,149999,125000,52517.804292931,27518.804292931,38937.5529204264,13938.5529204264,"Food Secure",2,25.456,2
"2690","24","021","770700","00302","24021770700","00302","$125,000 to $149,999","5",136069.565284974,22,57261482.0032723,7567.13168930423,1405.26273132232,2213.58118542976,2129.83349222798,1104.41502590674,860.611306496587,2202.0330420712,29.99,774.369374138338,9314.8334262706,111778.001115247,16863.1527758679,149999,125000,38220.9988847529,13221.9988847529,21357.846108885,-3641.15389111501,"At-Risk",2,25.225,2
"2691","24","021","770700","00302","24021770700","00302","$150,000 to $199,999","1",170011.861764706,25,217061501.959284,14733.0072272868,349.857243896371,1286.43399190542,624.708,0,1220.45740245086,4278.19419635284,29.99,351.144663825265,7790.92825453439,93491.1390544126,4198.28692675645,199999,150000,106507.860945587,56508.8609455874,102309.574018831,52310.5740188309,"Food Secure",1,7.54,1
"2692","24","021","770700","00302","24021770700","00302","$150,000 to $199,999","2",175199.742715232,126,186378107.4045,13652.0367493096,640.615263997174,1306.43399190542,1229.61683443709,14.2101229895932,1243.29305550176,3883.36205152807,29.99,446.415926883103,8153.32198324504,97839.8637989404,7687.38316796609,199999,150000,102159.13620106,52160.1362010596,94471.7530330935,44472.7530330935,"Food Secure",2,95,2
"2693","24","021","770700","00302","24021770700","00302","$150,000 to $199,999","3",172737.8268,70,199413621.963921,14121.3888114421,892.427388201381,1485.72079028651,1501.798032,210.198208,1227.13604296431,3636.81257273639,29.99,534.727046145219,8626.38269213242,103516.592305589,10709.1286584166,199999,150000,96482.4076944109,46483.4076944109,85773.2790359943,35774.2790359943,"Food Secure",1,29.304,1
"2694","24","021","770700","00302","24021770700","00302","$150,000 to $199,999","4",173214.216438907,67,178694293.228641,13367.6584796531,1113.43593782169,1855.00758866759,1512.55666881029,530.255144694534,1233.82121980625,3373.0382044741,29.99,627.506655980035,9162.17548243279,109946.105789193,13361.2312538603,199999,150000,90052.8942108065,40053.8942108065,76691.6629569462,26692.6629569462,"Food Secure",2,34.958,2
"2695","24","021","770700","00302","24021770700","00302","$150,000 to $199,999","5",174345.898988196,34,195719848.941055,13989.9910271971,1474.32412250099,2213.58118542976,2084.81809780776,984.613423271501,1190.63280475954,3208.69148099415,29.99,797.795963376955,10510.1229556397,126121.475467676,17691.8894700119,199999,150000,73877.5245323241,23878.5245323241,56185.6350623122,6186.63506231217,"Food Secure",2,30.198,2
"2696","24","021","770700","00302","24021770700","00302","$200,000 or more","1",283761.666715116,18,8201321842.41754,90561.1497410316,349.857243896371,1286.43399190542,624.708,0,2025.16964747972,8064.44012302693,29.99,431.615888328151,12462.3576507402,149548.291808883,4198.28692675645,1e+07,2e+05,9850451.70819112,50451.7081911174,9846253.42126436,46253.421264361,"Food Secure",1,5.34,1
"2697","24","021","770700","00302","24021770700","00302","$200,000 or more","2",309366.22335595,132,17607623959.1888,132693.722380484,641.115445435288,1306.43399190542,1237.35222338205,4.87778705636743,2204.35839370868,7807.37422459664,29.99,542.41278414878,13132.7994047979,157593.592857575,7693.38534522346,1e+07,2e+05,9842406.40714242,42406.4071424249,9834713.0217972,34713.0217972014,"Food Secure",1,97.973,1
